ensembl_id,symbol,log2fc,pvalue,mean_dis,mean_hlt,padj,direction
ENSG00000179833,SERTAD2,-0.123473092047242,0.3254495273199103,3.750236364403607,3.873709456450849,0.4452396766477,down
ENSG00000179841,AKAP5,-0.36527832881466077,0.06898788897152269,0.302493030836329,0.6677713596509898,0.133810999946581,down
ENSG00000179855,GIPC3,0.35804088632380304,0.01716287395937225,0.5493981053516579,0.19135721902785488,0.0455493641790182,up
ENSG00000179859,RNF227,-0.05127888300330302,0.7054473788398565,-0.06609325277347367,-0.014814369770170643,0.7855951333096077,down
ENSG00000179862,CITED4,0.43373382478918066,0.04740621692249285,2.1194458983813824,1.6857120735922018,0.10008898066922688,up
ENSG00000179869,ABCA13,0.03575407507860473,0.703269441503291,-0.7166576898648553,-0.7524117649434601,0.7838478353625512,up
ENSG00000179873,NLRP11,0.3357519854665515,0.09556216715099766,0.5287842130911989,0.19303222762464745,0.17315958438645956,up
ENSG00000179886,TIGD5,0.7559039234386474,0.0007088325426670507,1.6082123490047875,0.8523084255661401,0.00407068558906516,up
ENSG00000179889,PDXDC1,0.3806122553068718,4.967371798031248e-05,6.935199838141938,6.554587582835066,0.0006096869523303667,up
ENSG00000179909,ZNF154,-0.05242087562658615,0.7635318701969633,0.4050893089828509,0.45751018460943704,0.830460996985349,down
ENSG00000179912,R3HDM2,-0.5908314139269004,0.0004436904862292929,3.824742403773036,4.415573817699936,0.002888921591291375,down
ENSG00000179913,B3GNT3,0.5108471825894159,0.0005579809229135656,-0.08681921437451307,-0.5976663969639289,0.003431242443648359,up
ENSG00000179914,ITLN1,-0.5245902594935616,0.4560569011918779,1.7234402510454991,2.2480305105390608,0.571819376111076,down
ENSG00000179915,NRXN1,-0.35937573871939854,0.0028185754931909046,-0.8215054569607991,-0.4621297182414006,0.011503057762566209,down
ENSG00000179918,SEPHS2,0.06634269292156869,0.46206841881221317,7.935361633365865,7.869018940444296,0.5774722349065856,up
ENSG00000179921,GPBAR1,0.5935309371715269,3.1360206394021307e-06,0.04059411507375363,-0.5529368220977733,9.226609832587824e-05,up
ENSG00000179922,ZNF784,0.4291535487754794,0.00338917566650453,1.858363479668614,1.4292099308931345,0.013174241086521783,up
ENSG00000179930,ZNF648,-0.036774824833439246,0.8680967077051183,-0.5127068582507552,-0.475932033417316,0.9090602558391123,down
ENSG00000179933,C14orf119,-0.07267715893022508,0.5071544435335369,3.8905629778590787,3.9632401367893038,0.6181679052886789,down
ENSG00000179941,BBS10,-0.09499392988705324,0.6647250806187379,2.958940324943167,3.0539342548302204,0.7529955936643962,down
ENSG00000179943,FIZ1,-0.08838075450859328,0.41875342630170886,1.7275308482458218,1.815911602754415,0.5374456269552405,down
ENSG00000179950,PUF60,0.7258268364377249,7.300649288026152e-07,5.289832980613135,4.56400614417541,3.429184471090339e-05,up
ENSG00000179954,SSC5D,0.1988528367198875,0.1406078883701294,0.052124469148193166,-0.14672836757169433,0.2335274471713595,up
ENSG00000179958,DCTPP1,0.5566934219349453,0.0013359881749374686,3.0637962007138086,2.5071027787788633,0.006568849766966377,up
ENSG00000179965,ZNF771,0.19092767776049802,0.22036128405142594,0.8410926142934968,0.6501649365329988,0.33076057461431574,up
ENSG00000179967,ENSG00000179967,-0.34447218569267457,0.008980856126762317,-0.25718789126124475,0.08728429443142979,0.027586733168588846,down
